"location"	"County"	"sample_collect_date"	"DoseNumber"	"Number_of_Vaccines"	"StandardizedVaccines"	"labels"
"Troy"	"Latah"	2022-02-26	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-02-28	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-03-19	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-04-11	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-04-12	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-05-02	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-05-16	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-05-19	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-05-27	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-06-15	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-06-24	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-07-08	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-07-16	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-07-17	2	2	0.0992555831265509	"2nd Dose"
"Troy"	"Latah"	2022-08-26	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-10-01	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-10-19	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-10-20	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-10-21	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-10-23	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-10-24	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-10-27	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-11-02	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-12-03	2	2	0.0992555831265509	"2nd Dose"
"Troy"	"Latah"	2022-12-14	2	1	0.0496277915632754	"2nd Dose"
"Troy"	"Latah"	2022-12-15	2	1	0.0496277915632754	"2nd Dose"
"Genesee"	"Latah"	2021-01-08	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-01-09	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-01-11	2	6	0.352733686067019	"2nd Dose"
"Genesee"	"Latah"	2021-01-12	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-01-13	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-01-15	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-01-18	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-01-19	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-01-20	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-01-22	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-01-23	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-01-26	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-01-27	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-01-28	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-01-29	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-02-02	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-02-04	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-02-06	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-02-10	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-02-15	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-02-16	2	5	0.293944738389183	"2nd Dose"
"Genesee"	"Latah"	2021-02-17	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-02-18	2	14	0.823045267489712	"2nd Dose"
"Genesee"	"Latah"	2021-02-19	2	21	1.23456790123457	"2nd Dose"
"Genesee"	"Latah"	2021-02-22	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-02-23	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-02-24	2	5	0.293944738389183	"2nd Dose"
"Genesee"	"Latah"	2021-02-25	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-02-26	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-02-27	2	11	0.646678424456202	"2nd Dose"
"Genesee"	"Latah"	2021-02-28	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-03-01	2	13	0.764256319811875	"2nd Dose"
"Genesee"	"Latah"	2021-03-02	2	8	0.470311581422693	"2nd Dose"
"Genesee"	"Latah"	2021-03-03	2	10	0.587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-03-04	2	12	0.705467372134039	"2nd Dose"
"Genesee"	"Latah"	2021-03-06	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-03-08	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-03-09	2	11	0.646678424456202	"2nd Dose"
"Genesee"	"Latah"	2021-03-10	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-03-11	2	23	1.35214579659024	"2nd Dose"
"Genesee"	"Latah"	2021-03-12	2	21	1.23456790123457	"2nd Dose"
"Genesee"	"Latah"	2021-03-13	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-03-15	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-03-16	2	17	0.999412110523222	"2nd Dose"
"Genesee"	"Latah"	2021-03-18	2	8	0.470311581422693	"2nd Dose"
"Genesee"	"Latah"	2021-03-20	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-03-24	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-03-25	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-03-26	2	13	0.764256319811875	"2nd Dose"
"Genesee"	"Latah"	2021-03-27	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-03-28	2	5	0.293944738389183	"2nd Dose"
"Genesee"	"Latah"	2021-03-29	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-03-30	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-03-31	2	8	0.470311581422693	"2nd Dose"
"Genesee"	"Latah"	2021-04-01	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-04-02	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-04-03	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-04-05	2	10	0.587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-04-06	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-04-07	2	12	0.705467372134039	"2nd Dose"
"Genesee"	"Latah"	2021-04-08	2	7	0.411522633744856	"2nd Dose"
"Genesee"	"Latah"	2021-04-09	2	68	3.99764844209289	"2nd Dose"
"Genesee"	"Latah"	2021-04-10	2	12	0.705467372134039	"2nd Dose"
"Genesee"	"Latah"	2021-04-12	2	7	0.411522633744856	"2nd Dose"
"Genesee"	"Latah"	2021-04-14	2	7	0.411522633744856	"2nd Dose"
"Genesee"	"Latah"	2021-04-15	2	7	0.411522633744856	"2nd Dose"
"Genesee"	"Latah"	2021-04-16	2	5	0.293944738389183	"2nd Dose"
"Genesee"	"Latah"	2021-04-17	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-04-19	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-04-20	2	9	0.529100529100529	"2nd Dose"
"Genesee"	"Latah"	2021-04-21	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-04-22	2	17	0.999412110523222	"2nd Dose"
"Genesee"	"Latah"	2021-04-23	2	9	0.529100529100529	"2nd Dose"
"Genesee"	"Latah"	2021-04-26	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-04-27	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-04-28	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-04-29	2	13	0.764256319811875	"2nd Dose"
"Genesee"	"Latah"	2021-04-30	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-05-01	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-05-03	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-05-04	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-05-05	2	5	0.293944738389183	"2nd Dose"
"Genesee"	"Latah"	2021-05-06	2	8	0.470311581422693	"2nd Dose"
"Genesee"	"Latah"	2021-05-07	2	12	0.705467372134039	"2nd Dose"
"Genesee"	"Latah"	2021-05-08	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-05-12	2	5	0.293944738389183	"2nd Dose"
"Genesee"	"Latah"	2021-05-13	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-05-14	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-05-15	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-05-20	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-05-21	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-05-27	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-05-29	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-06-01	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-06-04	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-06-07	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-06-10	2	6	0.352733686067019	"2nd Dose"
"Genesee"	"Latah"	2021-06-11	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-06-12	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-06-15	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-06-17	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-06-18	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-06-19	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-06-20	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-06-25	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-06-29	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-07-06	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-07-08	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-07-09	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-07-14	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-07-21	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-07-26	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-07-28	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-07-30	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-08-05	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-08-06	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-08-09	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-08-14	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-08-15	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-08-16	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-08-17	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-08-18	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-08-20	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-08-21	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-08-24	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-08-25	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-08-26	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-08-27	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-08-28	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-08-29	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-08-30	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-09-03	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-09-04	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-09-06	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-09-09	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-09-10	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-09-14	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-09-15	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-09-16	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-09-18	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-09-20	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-09-23	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-09-25	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-09-27	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-09-28	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-09-29	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-09-30	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-10-01	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-10-02	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-10-04	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-10-07	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-10-09	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-10-10	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-10-12	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-10-13	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-10-14	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-10-16	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-10-18	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-10-19	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-10-20	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-10-22	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-10-23	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-10-28	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-10-29	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-11-01	2	4	0.235155790711346	"2nd Dose"
"Genesee"	"Latah"	2021-11-02	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-11-03	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-11-05	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-11-06	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-11-07	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-11-08	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-11-10	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-11-11	2	3	0.17636684303351	"2nd Dose"
"Genesee"	"Latah"	2021-11-12	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-11-13	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-11-16	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-11-17	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-11-19	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-11-24	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-12-01	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-12-02	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-12-04	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-12-08	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-12-09	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-12-10	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-12-11	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2021-12-13	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-12-17	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-12-19	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-12-20	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-12-22	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-12-23	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2021-12-28	2	2	0.117577895355673	"2nd Dose"
"Genesee"	"Latah"	2022-01-03	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-01-09	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-01-12	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-01-14	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-01-30	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-02-02	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-02-03	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-02-06	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-02-07	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-02-10	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-02-11	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-02-14	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-02-15	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-02-17	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-03-21	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-03-30	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-04-13	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-07-23	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-10-13	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-10-18	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-10-26	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-10-27	2	1	0.0587889476778366	"2nd Dose"
"Genesee"	"Latah"	2022-11-07	2	1	0.0587889476778366	"2nd Dose"
"Juliaetta"	"Latah"	2021-01-11	2	4	0.342759211653813	"2nd Dose"
"Juliaetta"	"Latah"	2021-01-13	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-01-14	2	3	0.25706940874036	"2nd Dose"
"Juliaetta"	"Latah"	2021-01-18	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-01-19	2	4	0.342759211653813	"2nd Dose"
"Juliaetta"	"Latah"	2021-01-22	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-01-29	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-01	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-03	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-08	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-09	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-10	2	5	0.428449014567266	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-12	2	3	0.25706940874036	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-15	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-16	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-17	2	5	0.428449014567266	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-18	2	4	0.342759211653813	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-19	2	7	0.599828620394173	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-22	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-23	2	4	0.342759211653813	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-24	2	8	0.685518423307626	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-25	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-26	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-02-27	2	3	0.25706940874036	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-01	2	5	0.428449014567266	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-03	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-04	2	9	0.77120822622108	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-05	2	4	0.342759211653813	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-06	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-08	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-09	2	8	0.685518423307626	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-11	2	21	1.79948586118252	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-12	2	16	1.37103684661525	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-13	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-15	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-16	2	14	1.19965724078835	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-18	2	16	1.37103684661525	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-19	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-22	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-23	2	7	0.599828620394173	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-24	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-26	2	19	1.62810625535561	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-27	2	8	0.685518423307626	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-29	2	6	0.51413881748072	"2nd Dose"
"Juliaetta"	"Latah"	2021-03-31	2	6	0.51413881748072	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-02	2	4	0.342759211653813	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-05	2	16	1.37103684661525	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-06	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-07	2	7	0.599828620394173	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-09	2	13	1.11396743787489	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-10	2	4	0.342759211653813	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-12	2	7	0.599828620394173	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-13	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-14	2	7	0.599828620394173	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-15	2	4	0.342759211653813	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-16	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-17	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-20	2	3	0.25706940874036	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-22	2	6	0.51413881748072	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-23	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-27	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-28	2	3	0.25706940874036	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-29	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-04-30	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-05-04	2	3	0.25706940874036	"2nd Dose"
"Juliaetta"	"Latah"	2021-05-05	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-05-06	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-05-07	2	6	0.51413881748072	"2nd Dose"
"Juliaetta"	"Latah"	2021-05-12	2	3	0.25706940874036	"2nd Dose"
"Juliaetta"	"Latah"	2021-05-14	2	4	0.342759211653813	"2nd Dose"
"Juliaetta"	"Latah"	2021-05-17	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-05-18	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-05-19	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-05-20	2	4	0.342759211653813	"2nd Dose"
"Juliaetta"	"Latah"	2021-06-03	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-06-10	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-06-11	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-06-18	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-06-26	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-06-28	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-07-01	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-07-07	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-07-14	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-07-15	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-07-20	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-07-29	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-08-06	2	1	0.0856898029134533	"2nd Dose"
"Juliaetta"	"Latah"	2021-08-10	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-08-12	2	2	0.171379605826907	"2nd Dose"
"Juliaetta"	"Latah"	2021-08-21	2	1	0.0856898029134533	"2nd Dose"
